transaction_id,user_id,created_at,type,status,method,channel,provider,amount,currency,processing_time_min,reject_reason
2971,3680,2026-01-16 08:17:16,deposit,approved,pix,app,ProviderC,95.2,BRL,12,
2972,2188,2025-10-27 04:26:04,deposit,approved,card,chat,ProviderB,915.92,BRL,6,
2973,3839,2025-11-24 01:22:06,deposit,approved,pix,chat,ProviderA,296.49,BRL,3,
2974,3979,2025-12-27 19:01:19,withdraw,approved,pix,email,ProviderB,740.98,BRL,86,
2975,9970,2026-01-02 17:28:09,deposit,denied,pix,chat,ProviderA,681.67,BRL,4,Documento ilegivel
2976,2296,2025-12-29 06:39:05,withdraw,pending,bank_transfer,crm,ProviderC,2998.18,BRL,169,
2977,3250,2025-11-08 19:35:03,withdraw,approved,pix,email,ProviderB,1283.08,BRL,251,
2978,5346,2025-12-09 13:10:28,withdraw,approved,bank_transfer,app,ProviderB,2927.8,BRL,671,
2979,8688,2025-12-18 02:35:00,deposit,approved,pix,email,ProviderB,289.03,BRL,32,
2980,8506,2026-01-15 06:09:50,deposit,approved,pix,app,ProviderB,350.33,BRL,4,
2981,9941,2026-01-16 23:17:44,deposit,approved,pix,chat,ProviderA,651.51,BRL,12,
2982,7187,2025-10-18 01:21:11,deposit,approved,pix,crm,ProviderA,1369.02,BRL,13,
2983,1545,2025-12-24 06:07:41,deposit,approved,pix,app,ProviderB,139.26,BRL,23,
2984,7193,2025-10-04 00:08:43,withdraw,approved,bank_transfer,app,ProviderC,2291.92,BRL,428,
2985,3854,2025-10-17 14:42:59,withdraw,approved,pix,crm,ProviderA,1446.59,BRL,1360,
2986,1295,2025-12-01 00:42:02,deposit,approved,pix,app,ProviderC,892.67,BRL,18,
2987,8721,2025-12-30 00:06:39,deposit,approved,bank_transfer,crm,ProviderC,552.55,BRL,15,
2988,2695,2025-10-09 12:58:11,deposit,approved,pix,app,ProviderB,461.13,BRL,4,
2989,8252,2025-11-02 06:17:37,deposit,approved,pix,email,ProviderA,532.86,BRL,13,
2990,1008,2025-09-30 00:19:08,deposit,approved,pix,crm,ProviderA,413.85,BRL,14,
2991,1787,2025-11-28 21:37:24,deposit,approved,pix,email,ProviderC,88.4,BRL,20,
2992,2341,2025-11-03 04:14:07,deposit,approved,pix,crm,ProviderC,946.48,BRL,21,
2993,4769,2026-01-14 16:25:02,deposit,approved,pix,email,ProviderC,596.35,BRL,13,
2994,7284,2025-11-07 23:37:54,withdraw,approved,pix,chat,ProviderC,3003.04,BRL,653,
2995,2851,2025-10-21 18:31:58,withdraw,approved,pix,email,ProviderB,274.89,BRL,701,
2996,4905,2025-11-29 17:30:38,deposit,approved,card,chat,ProviderC,157.83,BRL,25,
2997,7214,2025-12-10 20:49:51,withdraw,approved,pix,app,ProviderB,2804.46,BRL,735,
2998,5934,2025-11-20 18:24:06,withdraw,approved,bank_transfer,app,ProviderB,1059.27,BRL,80,
2999,1571,2025-12-04 12:08:35,deposit,approved,pix,email,ProviderB,654.66,BRL,7,
3000,6418,2025-09-28 08:21:10,deposit,approved,pix,email,ProviderC,895.36,BRL,19,
3001,8231,2025-11-08 18:25:22,deposit,approved,pix,chat,ProviderA,469.5,BRL,5,
3002,9752,2025-09-30 14:30:37,withdraw,approved,pix,crm,ProviderC,3549.4,BRL,649,
3003,2929,2025-10-21 19:22:40,deposit,approved,pix,app,ProviderC,141.11,BRL,7,
3004,1653,2025-10-28 03:22:25,withdraw,pending,card,crm,ProviderB,2126.06,BRL,155,
3005,1141,2026-01-17 05:43:02,deposit,approved,pix,chat,ProviderC,1652.95,BRL,10,
3006,3308,2025-12-28 23:36:27,withdraw,pending,bank_transfer,crm,ProviderB,3244.63,BRL,907,
3007,5997,2025-11-08 04:11:53,withdraw,approved,pix,app,ProviderC,1958.18,BRL,271,
3008,8773,2025-10-09 17:15:58,withdraw,pending,pix,email,ProviderA,1498.78,BRL,957,
3009,5447,2025-12-17 12:30:20,deposit,approved,pix,crm,ProviderA,251.87,BRL,6,
3010,9876,2025-12-11 15:58:45,deposit,approved,pix,app,ProviderB,807.16,BRL,34,
3011,2134,2025-12-28 03:28:19,deposit,approved,pix,email,ProviderC,333.86,BRL,1,
3012,1053,2026-01-10 10:48:54,withdraw,approved,crypto,app,ProviderB,4541.8,BRL,1170,
3013,5115,2025-11-23 05:18:42,withdraw,approved,pix,chat,ProviderC,2178.62,BRL,233,
3014,8840,2025-11-12 17:19:15,deposit,approved,pix,email,ProviderC,1229.92,BRL,13,
3015,3229,2025-10-03 03:48:07,deposit,approved,pix,app,ProviderA,1734.71,BRL,22,
3016,9494,2025-12-18 22:37:56,withdraw,approved,pix,email,ProviderA,199.8,BRL,288,
3017,4953,2025-10-15 02:00:46,deposit,approved,pix,email,ProviderB,952.22,BRL,7,
3018,5657,2025-12-24 03:10:30,withdraw,approved,pix,chat,ProviderB,303.14,BRL,942,
3019,4435,2025-10-01 17:52:55,deposit,approved,pix,crm,ProviderC,1134.56,BRL,2,
3020,7818,2025-12-23 09:31:19,deposit,approved,card,app,ProviderB,687.56,BRL,21,
3021,6794,2025-12-27 17:51:11,withdraw,approved,pix,chat,ProviderB,1022.89,BRL,688,
3022,6547,2025-09-25 03:52:28,deposit,approved,card,chat,ProviderC,232.81,BRL,34,
3023,7391,2025-09-27 15:26:23,deposit,approved,pix,email,ProviderC,1424.05,BRL,22,
3024,8356,2025-12-25 23:11:07,deposit,approved,crypto,email,ProviderA,1360.13,BRL,10,
3025,2493,2025-11-01 08:18:54,deposit,approved,pix,app,ProviderA,1225.67,BRL,24,
3026,9568,2025-09-22 20:10:31,withdraw,approved,pix,app,ProviderB,671.59,BRL,269,
3027,4049,2025-10-16 00:40:56,deposit,approved,pix,email,ProviderC,536.47,BRL,16,
3028,8353,2025-11-05 19:25:02,withdraw,approved,pix,app,ProviderB,514.74,BRL,868,
3029,4635,2025-09-20 23:49:15,withdraw,approved,pix,chat,ProviderC,1253.73,BRL,597,
3030,8420,2025-11-25 00:25:41,deposit,approved,pix,chat,ProviderA,1360.56,BRL,22,
3031,4577,2025-10-30 22:30:36,deposit,approved,pix,app,ProviderB,428.23,BRL,5,
3032,1371,2025-10-14 03:50:56,withdraw,approved,pix,app,ProviderB,569.59,BRL,166,
3033,9539,2025-10-19 04:13:18,withdraw,approved,pix,app,ProviderC,1022.11,BRL,801,
3034,5803,2025-12-15 22:33:23,withdraw,approved,crypto,crm,ProviderC,3404.41,BRL,375,
3035,7549,2026-01-10 22:38:13,deposit,approved,card,email,ProviderC,528.63,BRL,14,
3036,9436,2025-11-25 05:46:17,withdraw,approved,pix,email,ProviderC,1170.72,BRL,994,
3037,3671,2025-11-02 21:48:24,deposit,approved,pix,crm,ProviderB,277.82,BRL,18,
3038,3648,2025-12-13 13:51:50,withdraw,approved,pix,app,ProviderB,202.28,BRL,576,
3039,6292,2025-12-10 11:29:48,withdraw,approved,pix,crm,ProviderC,857.58,BRL,108,
3040,4953,2025-11-06 03:31:03,deposit,approved,pix,crm,ProviderA,740.41,BRL,15,
3041,6250,2025-11-02 01:12:54,deposit,approved,pix,crm,ProviderA,322.41,BRL,16,
3042,4386,2025-09-22 20:49:07,deposit,approved,pix,chat,ProviderA,1553.22,BRL,28,
3043,3714,2025-09-23 16:42:19,deposit,approved,pix,app,ProviderB,195.16,BRL,14,
3044,6790,2025-12-12 08:55:25,deposit,denied,pix,email,ProviderC,872.25,BRL,10,Dados divergentes
3045,7336,2025-09-24 12:28:32,withdraw,approved,pix,chat,ProviderA,3394.5,BRL,690,
3046,2217,2025-12-28 09:10:52,deposit,approved,card,email,ProviderA,458.14,BRL,19,
3047,9676,2025-11-29 20:14:16,deposit,approved,bank_transfer,app,ProviderA,209.84,BRL,15,
3048,2516,2025-10-08 06:43:09,withdraw,approved,pix,chat,ProviderB,3271.29,BRL,1017,
3049,3220,2025-11-20 15:47:11,withdraw,approved,bank_transfer,crm,ProviderC,513.14,BRL,349,
3050,5918,2025-09-24 13:53:08,deposit,denied,card,chat,ProviderB,650.05,BRL,7,Falha no provedor
3051,5681,2025-10-07 08:43:42,deposit,approved,card,email,ProviderC,1104.76,BRL,22,
3052,5104,2025-12-13 08:17:37,withdraw,approved,pix,crm,ProviderA,742.03,BRL,813,
3053,1440,2025-10-21 13:53:02,deposit,approved,pix,crm,ProviderC,444.89,BRL,27,
3054,1133,2025-11-04 12:57:58,deposit,approved,pix,app,ProviderA,1401.45,BRL,31,
3055,5292,2025-11-17 08:15:30,deposit,approved,card,chat,ProviderB,1015.66,BRL,22,
3056,8564,2026-01-14 06:04:25,deposit,approved,pix,chat,ProviderA,1066.63,BRL,12,
3057,3710,2025-10-14 12:30:34,deposit,approved,pix,crm,ProviderC,181.4,BRL,30,
3058,1563,2025-11-02 00:56:53,deposit,approved,pix,email,ProviderC,102.91,BRL,16,
3059,5948,2025-12-31 04:02:13,deposit,approved,pix,app,ProviderA,960.92,BRL,6,
3060,4148,2026-01-12 04:02:02,withdraw,approved,pix,chat,ProviderC,223.35,BRL,1176,
3061,9012,2025-10-19 00:32:48,deposit,approved,pix,app,ProviderC,306.6,BRL,9,
3062,2886,2025-10-06 02:30:08,withdraw,pending,pix,crm,ProviderB,133.99,BRL,807,
3063,1375,2025-09-25 10:37:58,deposit,approved,card,chat,ProviderB,177.33,BRL,40,
3064,9507,2025-12-12 01:17:57,deposit,approved,pix,email,ProviderA,88.03,BRL,12,
3065,3490,2025-10-19 09:21:45,deposit,approved,card,app,ProviderC,450.34,BRL,27,
3066,2520,2025-09-24 15:38:31,deposit,approved,pix,crm,ProviderC,1214.91,BRL,28,
3067,7211,2025-12-13 22:12:06,deposit,approved,bank_transfer,chat,ProviderB,1703.83,BRL,7,
3068,7596,2025-09-23 23:51:17,withdraw,pending,pix,email,ProviderB,145.1,BRL,924,
3069,4574,2025-11-06 06:25:55,withdraw,approved,pix,chat,ProviderB,3188.64,BRL,90,
3070,9117,2025-11-20 09:17:26,withdraw,denied,pix,crm,ProviderA,1640.62,BRL,94,Falha no provedor
3071,7655,2025-10-25 01:01:23,deposit,approved,pix,crm,ProviderB,287.59,BRL,16,
3072,4987,2026-01-02 18:34:36,deposit,approved,pix,chat,ProviderA,929.15,BRL,18,
3073,7124,2025-12-30 10:49:37,deposit,approved,pix,chat,ProviderB,1253.18,BRL,10,
3074,1392,2025-10-11 10:37:54,deposit,denied,card,app,ProviderA,282.54,BRL,33,Limite excedido
3075,4202,2026-01-02 23:00:08,deposit,approved,pix,app,ProviderC,718.14,BRL,17,
3076,7737,2025-11-05 06:55:34,deposit,approved,pix,chat,ProviderB,676.63,BRL,11,
3077,2609,2025-11-11 16:28:53,deposit,approved,card,email,ProviderA,656.12,BRL,15,
3078,8246,2025-11-02 20:30:20,deposit,approved,pix,chat,ProviderB,170.81,BRL,3,
3079,5146,2025-09-20 12:43:07,deposit,approved,pix,email,ProviderA,650.02,BRL,11,
3080,7784,2025-10-31 04:09:03,withdraw,approved,bank_transfer,crm,ProviderB,2349.64,BRL,133,
3081,7548,2025-10-28 01:53:57,withdraw,approved,pix,chat,ProviderB,3297.38,BRL,56,
3082,3874,2025-11-10 22:30:29,deposit,approved,pix,email,ProviderA,475.87,BRL,15,
3083,9189,2025-11-08 04:40:44,deposit,approved,bank_transfer,chat,ProviderA,1469.94,BRL,40,
3084,6802,2025-11-11 12:51:06,deposit,approved,pix,email,ProviderA,826.46,BRL,25,
3085,3255,2025-09-20 22:23:10,deposit,approved,pix,app,ProviderA,1253.95,BRL,25,
3086,8291,2025-12-20 03:43:30,withdraw,approved,card,crm,ProviderB,3517.56,BRL,822,
3087,1351,2025-09-30 07:59:27,deposit,pending,pix,app,ProviderB,1535.39,BRL,17,
3088,1543,2026-01-14 23:28:10,withdraw,approved,pix,email,ProviderB,1824.03,BRL,97,
3089,5456,2025-09-23 07:46:45,withdraw,approved,bank_transfer,email,ProviderB,761.51,BRL,737,
3090,6494,2025-12-10 03:13:56,deposit,approved,pix,email,ProviderA,240.73,BRL,5,
3091,5811,2026-01-16 15:04:12,deposit,approved,pix,email,ProviderC,1030.66,BRL,4,
3092,3761,2025-11-27 06:30:45,withdraw,approved,pix,email,ProviderA,3083.58,BRL,1188,
3093,6014,2025-10-02 13:30:05,withdraw,approved,pix,email,ProviderB,2115.9,BRL,631,
3094,4487,2025-11-04 01:37:57,deposit,approved,pix,app,ProviderB,396.87,BRL,27,
3095,1868,2025-12-28 11:14:10,withdraw,approved,card,crm,ProviderC,1947.27,BRL,44,
3096,2227,2025-11-13 16:56:53,deposit,approved,pix,app,ProviderB,833.45,BRL,8,
3097,5017,2025-10-07 00:48:25,deposit,approved,card,chat,ProviderA,938.56,BRL,11,
3098,6885,2025-12-22 10:47:40,withdraw,denied,pix,app,ProviderC,566.3,BRL,626,Limite excedido
3099,7199,2025-09-28 23:00:35,withdraw,approved,pix,email,ProviderC,3609.85,BRL,413,
3100,9596,2025-10-05 15:50:13,deposit,approved,pix,crm,ProviderA,430.6,BRL,36,
3101,7824,2025-09-19 23:28:30,deposit,approved,pix,crm,ProviderB,615.5,BRL,9,
3102,1988,2025-10-05 10:53:20,deposit,approved,crypto,chat,ProviderB,1653.11,BRL,14,
3103,4026,2025-11-17 05:19:05,withdraw,approved,pix,email,ProviderC,3267.85,BRL,1435,
3104,8511,2026-01-06 05:47:38,withdraw,approved,crypto,app,ProviderC,2225.98,BRL,425,
3105,3569,2025-11-24 17:30:07,withdraw,approved,pix,crm,ProviderC,766.26,BRL,616,
3106,7702,2025-10-21 07:37:56,deposit,approved,pix,crm,ProviderA,1042.52,BRL,12,
3107,6914,2025-11-28 14:28:13,deposit,approved,card,chat,ProviderB,1421.56,BRL,12,
3108,1157,2025-09-19 19:26:34,withdraw,denied,pix,app,ProviderA,2989.42,BRL,743,Conta bancaria invalida
3109,8121,2025-11-06 08:18:35,deposit,approved,card,app,ProviderA,615.2,BRL,34,
3110,5472,2025-09-26 09:42:12,deposit,approved,card,chat,ProviderC,732.59,BRL,18,
3111,7714,2025-11-17 16:56:40,deposit,approved,card,chat,ProviderB,689.33,BRL,28,
3112,7474,2025-12-05 06:42:04,withdraw,approved,pix,app,ProviderC,979.51,BRL,255,
3113,6734,2025-12-15 08:01:05,deposit,approved,pix,app,ProviderA,1912.12,BRL,33,
3114,3941,2025-10-15 06:56:23,deposit,approved,pix,app,ProviderA,1042.21,BRL,41,
3115,3815,2025-12-04 02:36:38,deposit,denied,bank_transfer,email,ProviderA,877.66,BRL,11,Suspeita de fraude
3116,1642,2025-09-25 23:50:42,deposit,approved,pix,email,ProviderA,1941.8,BRL,8,
3117,8841,2025-10-18 01:24:02,deposit,approved,pix,app,ProviderC,851.29,BRL,5,
3118,4439,2026-01-09 04:34:31,deposit,approved,pix,email,ProviderB,766.88,BRL,33,
3119,3122,2025-12-24 05:32:49,deposit,approved,pix,email,ProviderC,545.44,BRL,35,
3120,9147,2025-12-29 11:41:44,deposit,approved,pix,chat,ProviderC,303.7,BRL,7,
3121,1113,2025-11-03 20:14:21,deposit,approved,pix,crm,ProviderA,1156.7,BRL,17,
3122,4236,2025-09-26 04:36:25,deposit,approved,pix,email,ProviderA,274.76,BRL,30,
3123,7015,2026-01-01 22:30:47,withdraw,approved,pix,email,ProviderA,3366.78,BRL,766,
3124,5413,2025-12-23 02:58:39,deposit,approved,pix,crm,ProviderC,1360.98,BRL,13,
3125,9853,2025-10-11 15:46:04,withdraw,approved,pix,app,ProviderC,1484.42,BRL,1230,
3126,2570,2025-11-27 19:37:34,deposit,approved,card,chat,ProviderC,390.02,BRL,20,
3127,3383,2025-10-20 03:17:08,deposit,approved,pix,chat,ProviderC,546.21,BRL,13,
3128,9620,2025-11-29 00:08:05,deposit,pending,pix,chat,ProviderC,802.56,BRL,7,
3129,4460,2025-12-17 06:55:38,deposit,approved,pix,chat,ProviderA,797.68,BRL,11,
3130,6659,2025-12-27 13:54:07,deposit,approved,pix,app,ProviderC,469.8,BRL,25,
3131,1603,2025-09-21 20:28:01,deposit,approved,pix,app,ProviderB,496.93,BRL,14,
3132,5040,2025-10-07 18:19:16,deposit,approved,card,app,ProviderC,1304.84,BRL,17,
3133,3402,2025-09-19 18:32:16,withdraw,denied,pix,email,ProviderA,735.25,BRL,345,Documento ilegivel
3134,4373,2025-12-06 08:12:33,deposit,approved,pix,email,ProviderA,316.02,BRL,39,
3135,6249,2026-01-13 09:47:28,deposit,approved,pix,email,ProviderB,369.09,BRL,9,
3136,4558,2025-11-30 01:01:43,withdraw,approved,pix,app,ProviderA,645.44,BRL,156,
3137,4628,2025-12-19 09:51:30,withdraw,approved,pix,app,ProviderB,3808.8,BRL,1211,
3138,3785,2025-12-18 03:23:12,withdraw,pending,card,chat,ProviderC,663.14,BRL,198,
3139,1083,2025-10-31 02:31:31,deposit,approved,pix,app,ProviderA,774.23,BRL,17,
3140,8247,2025-12-29 10:35:08,deposit,approved,pix,crm,ProviderA,540.71,BRL,29,
3141,8684,2025-12-15 10:28:01,deposit,approved,pix,chat,ProviderC,1079.57,BRL,18,
3142,4241,2025-12-12 05:26:18,deposit,approved,card,crm,ProviderB,1124.16,BRL,33,
3143,5045,2026-01-06 04:12:22,withdraw,approved,pix,app,ProviderC,405.06,BRL,378,
3144,9840,2025-12-24 11:05:45,deposit,approved,pix,chat,ProviderA,1119.51,BRL,16,
3145,6648,2026-01-08 18:31:42,deposit,approved,pix,app,ProviderA,91.03,BRL,4,
3146,8291,2025-11-17 09:50:06,deposit,approved,pix,chat,ProviderB,1014.02,BRL,26,
3147,7472,2025-12-06 21:25:28,deposit,approved,pix,crm,ProviderA,643.44,BRL,10,
3148,5594,2026-01-08 09:25:59,deposit,approved,card,app,ProviderC,847.43,BRL,18,
3149,5114,2025-11-01 17:58:17,deposit,approved,card,email,ProviderA,379.6,BRL,18,
3150,9264,2025-10-09 09:56:46,deposit,approved,pix,chat,ProviderC,916.2,BRL,1,
3151,1011,2025-11-18 20:18:52,deposit,approved,pix,app,ProviderA,526.45,BRL,18,
3152,2342,2025-11-08 23:38:32,deposit,approved,pix,crm,ProviderA,554.24,BRL,7,
3153,6128,2025-11-04 17:57:59,deposit,pending,card,app,ProviderB,989.43,BRL,16,
3154,6142,2025-09-28 05:00:19,withdraw,approved,bank_transfer,crm,ProviderA,240.39,BRL,212,
3155,1020,2026-01-03 04:20:53,deposit,approved,pix,app,ProviderB,521.85,BRL,8,
3156,4162,2025-09-24 14:46:40,withdraw,denied,pix,app,ProviderA,561.95,BRL,42,KYC pendente
3157,7140,2025-11-27 06:56:35,withdraw,approved,pix,crm,ProviderC,3155.34,BRL,348,
3158,7572,2026-01-15 13:34:20,deposit,approved,pix,chat,ProviderA,729.0,BRL,22,
3159,7746,2026-01-09 08:26:52,deposit,approved,card,chat,ProviderB,159.84,BRL,4,
3160,4342,2025-09-21 02:18:29,deposit,approved,pix,chat,ProviderC,682.84,BRL,24,
3161,4400,2025-10-09 06:38:18,deposit,approved,pix,chat,ProviderA,776.94,BRL,4,
3162,1677,2025-10-21 06:33:18,deposit,approved,pix,email,ProviderA,1621.57,BRL,35,
3163,9554,2025-10-03 18:25:05,withdraw,approved,pix,email,ProviderC,3766.07,BRL,348,
3164,7791,2025-09-20 22:11:55,deposit,approved,pix,chat,ProviderC,487.67,BRL,23,
3165,2203,2025-10-01 03:31:16,withdraw,approved,pix,email,ProviderA,4645.17,BRL,446,
3166,9880,2026-01-05 05:33:28,deposit,approved,card,crm,ProviderC,541.78,BRL,5,
3167,4205,2025-11-03 06:00:02,withdraw,approved,pix,chat,ProviderC,3279.08,BRL,296,
3168,2884,2025-10-15 22:13:52,deposit,approved,card,chat,ProviderB,124.27,BRL,27,
3169,1330,2025-12-26 15:00:04,deposit,approved,crypto,crm,ProviderC,942.55,BRL,22,
3170,6886,2025-12-07 03:24:41,deposit,approved,pix,email,ProviderA,1276.74,BRL,6,
3171,7634,2025-10-31 18:01:19,withdraw,denied,pix,crm,ProviderC,2785.08,BRL,781,Falha no provedor
3172,9184,2025-12-07 15:06:05,deposit,approved,card,crm,ProviderC,1225.91,BRL,8,
3173,1488,2026-01-07 02:05:25,deposit,approved,pix,email,ProviderC,411.68,BRL,2,
3174,5297,2025-12-25 23:11:19,withdraw,approved,bank_transfer,app,ProviderC,219.45,BRL,391,
3175,8980,2026-01-03 16:20:37,withdraw,approved,pix,crm,ProviderB,3578.29,BRL,568,
3176,8062,2025-09-22 16:56:21,deposit,approved,pix,app,ProviderC,370.61,BRL,28,
3177,4198,2025-12-04 10:02:28,deposit,approved,card,email,ProviderB,784.09,BRL,12,
3178,9499,2025-12-06 10:08:05,deposit,approved,crypto,app,ProviderA,189.12,BRL,32,
3179,7339,2025-12-15 04:29:04,deposit,approved,pix,app,ProviderB,1600.38,BRL,22,
3180,7553,2025-10-26 09:48:35,deposit,approved,pix,email,ProviderC,391.5,BRL,18,
3181,9153,2025-09-28 12:16:03,deposit,approved,pix,chat,ProviderB,190.64,BRL,27,
3182,4379,2025-11-29 06:01:21,deposit,approved,pix,chat,ProviderB,1183.63,BRL,34,
3183,1554,2025-10-29 00:26:09,deposit,approved,pix,app,ProviderC,428.88,BRL,10,
3184,6562,2025-10-01 17:22:40,deposit,approved,pix,crm,ProviderB,568.96,BRL,2,
3185,7086,2025-10-06 14:31:42,deposit,approved,pix,email,ProviderC,257.5,BRL,2,
3186,1108,2025-10-18 14:20:13,deposit,approved,pix,crm,ProviderC,316.23,BRL,30,
3187,2230,2025-11-02 12:17:03,withdraw,approved,bank_transfer,email,ProviderC,2451.98,BRL,66,
3188,8628,2025-11-10 02:07:23,deposit,approved,card,chat,ProviderC,931.21,BRL,14,
3189,7997,2025-11-17 13:32:07,withdraw,pending,pix,crm,ProviderA,247.36,BRL,154,
3190,9228,2026-01-07 11:04:07,deposit,approved,bank_transfer,crm,ProviderA,1290.62,BRL,2,
3191,9508,2025-11-18 22:08:10,deposit,approved,pix,app,ProviderB,230.03,BRL,24,
3192,6682,2025-11-28 19:17:56,withdraw,denied,pix,email,ProviderC,1574.45,BRL,377,Conta bancaria invalida
3193,3442,2026-01-01 02:50:52,deposit,approved,card,app,ProviderA,210.15,BRL,9,
3194,9624,2025-10-28 22:11:56,withdraw,approved,pix,app,ProviderC,1009.84,BRL,754,
3195,9368,2025-11-07 00:54:13,deposit,denied,pix,chat,ProviderB,326.89,BRL,6,Dados divergentes
3196,9852,2025-12-02 07:30:24,deposit,approved,pix,chat,ProviderB,1436.35,BRL,15,
3197,2183,2025-10-14 16:58:56,deposit,approved,pix,chat,ProviderC,120.34,BRL,27,
3198,7490,2026-01-14 21:41:20,deposit,approved,pix,chat,ProviderA,258.75,BRL,20,
3199,1062,2025-10-05 13:05:47,withdraw,approved,bank_transfer,chat,ProviderB,807.45,BRL,135,
3200,6011,2025-11-14 03:36:07,deposit,approved,pix,app,ProviderB,447.16,BRL,14,
3201,3006,2026-01-13 03:39:42,deposit,approved,card,crm,ProviderA,1125.73,BRL,11,
3202,8657,2026-01-10 07:56:36,withdraw,approved,pix,app,ProviderA,3739.55,BRL,60,
3203,6968,2025-11-17 07:58:43,withdraw,approved,pix,app,ProviderB,721.89,BRL,498,
3204,9384,2025-12-31 15:10:52,withdraw,approved,pix,app,ProviderA,1642.65,BRL,1122,
3205,8476,2026-01-12 07:10:33,deposit,approved,pix,chat,ProviderC,220.36,BRL,33,
3206,4512,2025-11-14 14:22:04,deposit,approved,pix,chat,ProviderA,751.52,BRL,6,
3207,8380,2025-09-27 12:53:36,deposit,approved,pix,email,ProviderB,1485.99,BRL,5,
3208,5191,2026-01-05 11:11:19,withdraw,approved,pix,app,ProviderB,1436.98,BRL,51,
3209,7187,2025-11-27 04:17:37,deposit,denied,pix,app,ProviderC,504.53,BRL,6,Conta bancaria invalida
3210,2981,2025-10-24 17:28:19,deposit,approved,pix,chat,ProviderC,1108.25,BRL,33,
3211,8214,2026-01-01 21:28:56,withdraw,approved,pix,email,ProviderA,555.77,BRL,243,
3212,8059,2025-09-21 17:43:04,deposit,approved,card,email,ProviderA,1407.96,BRL,20,
3213,4794,2025-12-05 16:36:16,deposit,approved,pix,email,ProviderC,94.3,BRL,7,
3214,2842,2025-11-24 14:46:29,deposit,denied,card,crm,ProviderB,661.4,BRL,20,Conta bancaria invalida
3215,4850,2025-11-09 08:10:35,deposit,approved,pix,app,ProviderB,249.9,BRL,21,
3216,2362,2025-11-02 09:02:25,deposit,approved,pix,crm,ProviderC,1112.12,BRL,23,
3217,3734,2026-01-04 20:47:05,withdraw,approved,card,email,ProviderC,2860.5,BRL,232,
3218,6512,2025-10-30 02:02:35,withdraw,approved,pix,app,ProviderB,2632.56,BRL,177,
3219,6912,2025-12-24 04:38:00,deposit,approved,pix,chat,ProviderA,600.18,BRL,13,
3220,4605,2025-11-08 10:58:25,deposit,approved,pix,email,ProviderA,1923.11,BRL,42,
3221,9028,2025-12-24 00:03:24,deposit,approved,pix,crm,ProviderA,1263.38,BRL,5,
3222,9612,2025-10-05 12:09:18,deposit,denied,pix,email,ProviderC,296.07,BRL,10,Documento ilegivel
3223,5285,2025-11-07 08:17:46,deposit,pending,pix,crm,ProviderA,631.47,BRL,18,
3224,5097,2025-12-30 10:42:47,withdraw,denied,pix,app,ProviderB,3920.76,BRL,682,KYC pendente
3225,7249,2025-12-22 00:36:31,deposit,approved,pix,crm,ProviderB,296.32,BRL,34,
3226,2936,2025-12-03 18:03:23,withdraw,approved,crypto,app,ProviderA,1399.89,BRL,180,
3227,9338,2025-11-17 21:59:50,deposit,approved,pix,email,ProviderB,295.82,BRL,17,
3228,6929,2025-11-29 02:03:26,withdraw,pending,pix,email,ProviderA,2003.63,BRL,402,
3229,6050,2025-12-23 12:25:25,withdraw,approved,pix,email,ProviderB,1448.89,BRL,116,
3230,7946,2025-10-25 02:20:07,deposit,approved,card,crm,ProviderC,995.24,BRL,12,
3231,4284,2025-09-26 08:49:13,withdraw,pending,pix,app,ProviderB,3694.02,BRL,456,
